animal_id,lrid,tag,rfid,nlis,draft,sex,dob,sire,dam,weaned,tag_sorter,esi,overall_adg,current_adg,last_weight,last_weight_date,animal_group,modified
5904,0,15174AS,9.64001E+14,,,Wether,00:00.0,,15077,0,                           15174AS,,0.23,0.08,69,55:37.4,,47:09.1
5905,0,15474BS,9.64001E+14,,,Wether,00:00.0,,15077,0,                           15474BS,,0.22,0.29,72.8,07:19.3,,47:09.2
5906,0,19079,9.64001E+14,,,Female,00:00.0,,17166,0,19079,,0.16,0.38,88.4,26:57.6,,09:38.0
5907,0,17166BS,9.64001E+14,,,Wether,00:00.0,,17166,0,                           17166BS,,0.26,0.21,68.6,06:01.4,,47:14.8
5908,0,16065AD,9.64001E+14,,,Female,00:00.0,,16065,0,                           16065AD,,,,,,,14:17.3
5909,0,16065BS,9.64001E+14,,,Wether,00:00.0,,16065,0,                           16065BS,,0.28,0.43,87.4,53:13.2,,47:10.1
5910,0,19076,9.64001E+14,,,Female,00:00.0,,15042,0,19076,,0.06,-0.01,116,33:31.2,.,59:04.1
5911,0,16281BS,9.64001E+14,,,Wether,00:00.0,,15042,0,                           16281BS,,0.26,0.14,73.4,15:47.9,,47:13.4
5912,0,19012,9.64001E+14,,,Female,00:00.0,,17131,0,19012,,0.05,-0.02,113,06:27.5,.,44:53.6
5913,0,19095,9.64001E+14,,,Female,00:00.0,,17131,0,19095,,0.07,0.02,131,28:49.5,.,18:51.8
5914,0,OR01679,9.64001E+14,,,Female,00:00.0,,15069,0,OR                          1679,,0.13,0.07,58.2,30:48.8,,08:46.4
5915,0,OR01650,9.64001E+14,,,Female,00:00.0,,15069,0,OR                          1650,,0.15,0.16,65.8,29:21.2,,08:44.9
5916,0,OR01997,9.64001E+14,,,Female,00:00.0,,15069,0,OR                          1997,,0.14,0.06,55.8,33:25.7,,08:49.3
5917,0,12097AS,9.64001E+14,,,Wether,00:00.0,,12097,0,                           12097AS,,0.22,0.14,68,34:53.4,,47:01.3
5918,0,OR01759,9.64001E+14,,,Wether,00:00.0,,12097,0,OR                          1759,,0.19,0.07,66.2,07:09.2,,48:15.5
5919,0,12007AD,9.64001E+14,,,Female,00:00.0,,12007,0,                           12007AD,,,,,,,30:31.7
5920,0,OR01890,9.64001E+14,,,Wether,00:00.0,,12076,0,OR                          1890,,0.15,0.01,59.6,21:38.1,,48:22.2
5921,0,17299AD,9.64001E+14,,,Wether,00:00.0,,17299,0,                           17299AD,,,,,,,47:15.6
5922,0,19173,9.64001E+14,,,Female,00:00.0,,17299,0,19173,,0.05,-0.02,105,44:21.6,.,51:56.0
5923,0,19073,9.64001E+14,,,Female,00:00.0,,16081,0,19073,,0.07,0.04,137,55:16.1,.,18:15.3
5924,0,OR01983,9.64001E+14,,,Female,00:00.0,,16081,0,OR                          1983,,0.12,-0.1,57.2,43:33.1,,08:59.9
5925,0,19156,9.64001E+14,,,Female,00:00.0,,16235,0,19156,,0.17,0.36,99,54:38.4,,09:30.5
5926,0,16235BS,9.64001E+14,,,Wether,00:00.0,,16235,0,                           16235BS,,0.23,0.15,69.2,12:35.8,,47:13.0
5927,0,11038A,9.64001E+14,,,Female,00:00.0,,11038,0,                           11038A,,,,,,,09:05.5
5928,0,OR01555,9.64001E+14,,,Female,00:00.0,,11038,0,OR                          1555,,0.14,0.28,87,36:08.7,,09:40.0
5929,0,OR01681,9.64001E+14,,,Female,00:00.0,,16066,0,OR                          1681,,0.13,0.1,51.4,45:06.5,,09:01.4
5930,0,OR01729,9.64001E+14,,,Wether,00:00.0,,16066,0,OR                          1729,,0.18,-0.03,63.6,07:40.6,,48:14.1
5931,0,19162,9.64001E+14,,,Female,00:00.0,,17055,0,19162,,0.08,0.04,136,35:42.1,.,10:13.8
5932,0,17055B,9.64001E+14,,,Female,00:00.0,,17055,0,                           17055B,,,,,,,41:28.5
5933,0,OR01660,9.64001E+14,,,Female,00:00.0,,13085,0,OR                          1660,,0.1,0.33,43.2,26:24.8,,23:56.2
5934,0,OR01645,9.64001E+14,,,Female,00:00.0,,13085,0,OR                          1645,,0.12,0.16,51.6,35:48.6,,08:51.7
5935,0,13029SD,9.64001E+14,,,Female,00:00.0,,13029,0,                           13029SD,,,,,,,31:44.8
5936,0,OR01665,9.64001E+14,,,Female,00:00.0,,13048,0,OR                          1665,,0.13,0.17,54.2,36:27.5,,08:52.1
5937,0,19160,9.64001E+14,,,Female,00:00.0,,13048,0,19160,,0.06,0.01,116,58:22.5,.,01:17.4
5938,0,OR01880,9.64001E+14,,,Wether,00:00.0,,12118,0,OR                          1880,,0.19,0.07,66,18:55.8,,48:21.7
5939,0,12118BS,9.64001E+14,,,Wether,00:00.0,,12118,0,                           12118BS,,0.25,0.25,72.6,32:18.2,,47:01.5
5940,0,17096SS,9.64001E+14,,,Male,00:00.0,,17096,0,                           17096SS,,0.03,-0.02,68.5,41:49.9,,09:30.0
5941,0,OR01710,9.64001E+14,,,Wether,00:00.0,,17119,0,OR                          1710,,0.15,-0.01,66.2,10:33.3,,48:13.1
5942,0,OR01651,9.64001E+14,,,Female,00:00.0,,12008,0,OR                          1651,,0.13,0.19,58.2,34:39.1,,08:50.7
5943,0,OR01525,9.64001E+14,,,Female,00:00.0,,11016,0,OR                          1525,,0.13,0.1,54.2,55:09.0,,09:11.2
5944,0,19029,9.64001E+14,,,Female,00:00.0,,13018,0,19029,,0.15,0.3,87.4,55:31.5,,09:30.7
5945,0,13018BS,9.64001E+14,,,Wether,00:00.0,,13018,0,                           13018BS,,0.25,0.13,75,29:41.6,,47:02.0
5946,0,OR01960,9.64001E+14,,,Wether,00:00.0,,17022,0,OR                          1960,,0.16,0.04,62,04:46.2,,48:25.4
5947,0,OR01962,9.64001E+14,,,Wether,00:00.0,,17022,0,OR                          1962,,0.17,0.05,58.8,01:04.9,,48:25.5
5948,0,19117,9.64001E+14,,,Female,00:00.0,,17098,0,19117,,0.06,-0.02,124,54:41.7,.,09:17.7
5949,0,19009,9.64001E+14,,,Female,00:00.0,,17098,0,19009,,0.07,0.04,135,13:07.6,.,13:48.8
5950,0,OR01834,9.64001E+14,,,Wether,00:00.0,,17114,0,OR                          1834,,0.16,0,60.8,36:21.0,,48:19.6
5951,0,OR01627,9.64001E+14,,,Female,00:00.0,,17114,0,OR                          1627,,0.14,0.04,61.8,06:32.2,,09:22.8
5952,0,17068AS,9.64001E+14,,,Wether,00:00.0,,17068,0,                           17068AS,,0.23,0.01,71.2,34:04.7,,47:13.9
5953,0,OR01971,9.64001E+14,,,Wether,00:00.0,,17068,0,OR                          1971,,0.13,0.05,50.2,45:16.3,,48:25.8
5954,0,12058A,9.64001E+14,,,M,00:00.0,,12058,0,                           12058A,,,,,,,36:39.6
5955,0,12058BS,9.64001E+14,,,Wether,00:00.0,,12058,0,                           12058BS,,0.28,0.31,82.8,21:49.8,,47:00.7
5956,0,OR01593,9.64001E+14,,,Female,00:00.0,,16214,0,OR                          1593,,0.15,0.2,61,03:15.2,,09:19.0
5957,0,OR01921,9.64001E+14,,,Wether,00:00.0,,16214,0,OR                          1921,,0.17,0.01,65.8,37:21.9,,48:23.5
5958,0,OR01888,9.64001E+14,,,Wether,00:00.0,,15035,0,OR                          1888,,0.14,0,59.8,09:02.9,,48:22.1
5959,0,OR01663,9.64001E+14,,,Female,00:00.0,,15035,0,OR                          1663,,0.11,-0.07,55,00:48.4,,09:16.5
5960,0,OR01667,9.64001E+14,,,Female,00:00.0,,16053,0,OR                          1667,,0.14,0,59.8,21:06.5,,08:36.7
5961,0,OR01719,9.64001E+14,,,Wether,00:00.0,,16053,0,OR                          1719,,0.14,-0.04,60.4,55:54.6,,48:13.7
5962,0,19166,9.64001E+14,,,Female,00:00.0,,17058,0,19166,,0.06,-0.01,126,38:49.6,.,22:30.0
5963,0,19114,9.64001E+14,,,Female,00:00.0,,17058,0,19114,,0.06,0.03,121,19:41.4,.,05:56.7
5964,0,14066CS,9.64001E+14,,,Wether,00:00.0,,14066,0,                           14066CS,,0.24,0.24,81,44:00.3,,47:04.5
5965,0,OR01803,9.64001E+14,,,Wether,00:00.0,,14066,0,OR                          1803,,0.15,0.02,58.2,11:28.4,,48:18.0
5966,0,14066E,9.64001E+14,,,Male,00:00.0,,14066,0,                           14066E,,,,,,,51:39.6
5967,0,OR01716,9.64001E+14,,,Wether,00:00.0,,17251,0,OR                          1716,,0.15,0.03,59.2,21:11.4,,48:13.4
5968,0,OR02021,9.64001E+14,,,M,00:00.0,,17251,0,OR                          2021,,0.15,0.02,65.8,42:29.2,,20:06.8
5969,0,19143,9.64001E+14,,,Female,00:00.0,,17062,0,19143,,0.14,0.23,85.2,07:49.0,,09:33.6
5970,0,OR01674,9.64001E+14,,,Female,00:00.0,,17062,0,OR                          1674,,0.12,-0.07,52.2,22:00.1,,08:37.6
5971,0,OR01946,9.64001E+14,,,Wether,00:00.0,,14126,0,OR                          1946,,0.18,0.04,69,41:37.0,,48:24.7
5972,0,19070,9.64001E+14,,,Female,00:00.0,,14126,0,19070,,0.06,-0.02,115,12:03.5,.,10:45.0
5973,0,OR01877,9.64001E+14,,,Wether,00:00.0,,12035,0,OR                          1877,,0.17,0.02,67.8,36:00.7,,48:21.6
5974,0,12035BS,9.64001E+14,,,Wether,00:00.0,,12035,0,                           12035BS,,0.2,0.18,73.6,25:31.1,,47:00.3
5975,0,104,9.64001E+14,,,Male,00:00.0,,16086,0,104,,0.15,0.05,105,08:54.4,6th BRD GRP,09:49.0
5976,0,OR01864,9.64001E+14,,,Wether,00:00.0,,17312,0,OR                          1864,,0.16,0.04,64.8,04:56.9,,48:20.9
5977,0,OR01817,9.64001E+14,,,Wether,00:00.0,,17312,0,OR                          1817,,0.14,0.04,59.8,17:24.5,,48:18.8
5978,0,OR01831,9.64001E+14,,,Wether,00:00.0,,14068,0,OR                          1831,,0.15,0,65,58:26.6,,48:19.5
5979,0,OR01785,9.64001E+14,,,Wether,00:00.0,,14068,0,OR                          1785,,0.15,0.03,66.6,30:17.5,,48:17.1
5980,0,19167,9.64001E+14,,,Female,00:00.0,,16066,0,19167,,0.06,-0.03,119,37:00.6,.,36:37.5
5981,0,OR01930,9.64001E+14,,,Wether,00:00.0,,13085,0,OR                          1930,,0.14,0.06,51,42:27.4,,48:24.0
5982,0,OR01862,9.64001E+14,,,Wether,00:00.0,,16018,0,OR                          1862,,0.16,0.03,63,10:05.6,,48:20.8
5983,0,OR01620,9.64001E+14,,,Female,00:00.0,,16018,0,OR                          1620,,0.15,0.37,62.4,07:05.7,,09:23.5
5984,0,19130,9.64001E+14,,,Female,00:00.0,,14029,0,19130,,0.05,-0.01,109,46:17.2,.,07:06.2
5985,0,OR01706,9.64001E+14,,,Wether,00:00.0,,14029,0,OR                          1706,,0.18,0.09,67.8,46:08.5,,48:13.0
5986,0,19153,9.64001E+14,,,Female,00:00.0,,16058,0,19153,,0.06,-0.01,121,21:03.3,.,15:15.5
5987,0,OR01530,9.64001E+14,,,Female,00:00.0,,16058,0,OR                          1530,,0.13,0.1,61,55:21.2,,09:11.5
5988,0,16124AS,9.64001E+14,,,Wether,00:00.0,,16124,0,                           16124AS,,0.23,0.18,67.2,16:59.4,,47:11.8
5989,0,OR01861,9.64001E+14,,,Wether,00:00.0,,16124,0,OR                          1861,,0.16,0.01,66.2,38:50.8,,48:20.8
5990,0,19136,9.64001E+14,,,Female,00:00.0,,16145,0,19136,,0.05,-0.01,121,03:59.0,.,34:42.7
5991,0,15126AS,9.64001E+14,,,Wether,00:00.0,,15126,0,                           15126AS,,0.23,0.16,67.8,49:35.8,,47:08.4
5992,0,15126BS,9.64001E+14,,,Wether,00:00.0,,15126,0,                           15126BS,,0.26,0.15,71.6,19:54.3,,47:08.5
5993,0,OR01576,9.64001E+14,,,Female,00:00.0,,16017,0,OR                          1576,,0.14,0.19,58.8,59:10.2,,09:15.0
5994,0,OR01908,9.64001E+14,,,Wether,00:00.0,,16017,0,OR                          1908,,0.15,0.01,65.2,04:28.8,,48:23.0
5995,0,OR01574,9.64001E+14,,,Female,00:00.0,,13050,0,OR                          1574,,0.16,0.09,63.6,55:34.4,,09:11.7
5996,0,OR01801,9.64001E+14,,,Wether,00:00.0,,13050,0,OR                          1801,,0.14,-0.03,59.2,39:40.5,,48:17.9
5997,0,19163,9.64001E+14,,,Female,00:00.0,,16097,0,19163,,0.09,0.38,128,11:12.8,9th BRD GRP,43:14.5
5998,0,16177BGS,9.64001E+14,,,Wether,00:00.0,,16097,0,                           16177BGS,,0.22,0.09,70,12:44.9,,47:12.5
5999,0,19197,9.64001E+14,,,Female,00:00.0,,12043,0,19197,,0.05,-0.01,110,22:18.4,.,28:50.7
6000,0,OR01811,9.64001E+14,,,Wether,00:00.0,,12043,0,OR                          1811,,0.17,0.04,60.8,26:35.9,,48:18.6
6001,0,17116AS,9.64001E+14,,,Wether,00:00.0,,17116,0,                           17116AS,,0.27,0.29,74.2,59:43.6,,47:14.5
6002,0,OR01607,9.64001E+14,,,Female,00:00.0,,17116,0,OR                          1607,,0.13,0,56.8,50:37.5,,09:05.9
6003,0,OR01879,9.64001E+14,,,Wether,00:00.0,,16014,0,OR                          1879,,0.15,0.01,60,36:40.3,,48:21.7
6004,0,OR01503,9.64001E+14,,,Female,00:00.0,,16014,0,OR                          1503,,0.13,0.2,62.4,56:09.2,,09:12.4
6005,0,OR01853,9.64001E+14,,,Wether,00:00.0,,15147,0,OR                          1853,,0.14,-0.07,60.8,32:46.1,,48:20.5
6006,0,19135,9.64001E+14,,,Female,00:00.0,,15147,0,19135,,0.14,0.32,91,54:09.1,,09:30.3
6007,0,17333AS,9.64001E+14,,,Wether,00:00.0,,17333,0,                           17333AS,,0.28,0.24,84.8,47:27.2,,47:15.7
6008,0,OR01903,9.64001E+14,,,Wether,00:00.0,,17333,0,OR                          1903,,0.18,0.01,63.4,31:20.7,,48:22.8
6009,0,17193A,9.64001E+14,,,M,00:00.0,,17193,0,                           17193A,,,,,,,46:23.2
6010,0,OR01922,9.64001E+14,,,Wether,00:00.0,,17193,0,OR                          1922,,0.13,-0.06,56.8,20:54.5,,48:23.6
6011,0,OR01560,9.64001E+14,,,Female,00:00.0,,17113,0,OR                          1560,,0.16,0.16,67,50:47.3,,09:06.1
6012,0,OR01891,9.64001E+14,,,Wether,00:00.0,,17113,0,OR                          1891,,0.19,0.04,64,07:48.1,,48:22.2
6013,0,16073AS,9.64001E+14,,,Wether,00:00.0,,16073,0,                           16073AS,,0.25,0.19,71,55:02.7,,47:10.2
6014,0,OR01842,9.64001E+14,,,Wether,00:00.0,,16073,0,OR                          1842,,0.17,0.01,63.4,58:16.2,,48:20.0
6015,0,OR01582,9.64001E+14,,,Female,00:00.0,,13070,0,OR                          1582,,0.12,0.16,54,58:50.4,,09:14.6
6016,0,OR01887,9.64001E+14,,,Wether,00:00.0,,13070,0,OR                          1887,,0.15,0.02,58.2,19:38.8,,48:22.1
6017,0,OR01654,9.64001E+14,,,Female,00:00.0,,17156,0,OR                          1654,,0.15,0.03,62.6,26:12.5,,08:42.0
6018,0,OR02002,9.64001E+14,,,Female,00:00.0,,17156,0,OR                          2002,,0.15,0.09,63,26:49.4,,08:42.8
6019,0,OR01515,9.64001E+14,,,Female,00:00.0,,15007,0,OR                          1515,,0.14,0.2,64,55:47.1,,09:11.9
6020,0,OR01892,9.64001E+14,,,Wether,00:00.0,,15007,0,OR                          1892,,0.15,0.02,61.4,46:56.2,,48:22.3
6021,0,17228AS,9.64001E+14,,,Wether,00:00.0,,17228,0,                           17228AS,,0.27,0.23,80.6,22:46.6,,47:15.1
6022,0,19020,9.64001E+14,,,Female,00:00.0,,16076,0,19020,,0.16,0.32,87.2,45:17.3,,09:42.4
6023,0,16076BS,9.64001E+14,,,Wether,00:00.0,,16076,0,                           16076BS,,0.27,0.36,78.6,59:04.8,,47:10.4
6024,0,19194,9.64001E+14,,,Female,00:00.0,,16093,0,19194,,0.13,0.1,76.6,21:22.8,,09:36.9
6025,0,OR01554,9.64001E+14,,,Female,00:00.0,,16093,0,OR                          1554,,0.14,0.17,64.6,57:02.6,,09:13.2
6026,0,17245AS,9.64001E+14,,,Wether,00:00.0,,17245,0,                           17245AS,,0.26,0.11,72.8,28:58.3,,47:15.3
6027,0,OR01872,9.64001E+14,,,Wether,00:00.0,,17245,0,OR                          1872,,0.13,-0.01,52,07:22.0,,48:21.4
6028,0,OR01745,9.64001E+14,,,Wether,00:00.0,,14099,0,OR                          1745,,0.15,0.07,62.6,41:05.7,,48:14.8
6029,0,14099BD,9.64001E+14,,,Female,00:00.0,,14099,0,                           14099BD,,,,,,,23:55.7
6030,0,16164A,9.64001E+14,,,Female,00:00.0,,16164,0,                           16164A,,,,,,,09:06.0
6031,0,19118,9.64001E+14,,,Female,00:00.0,,16164,0,19118,,0.07,0.04,134,42:36.8,.,55:54.4
6032,0,14107AD,9.64001E+14,,,M,00:00.0,,14107,0,                           14107AD,,,,,,,45:59.7
6033,0,100,9.64001E+14,,,Male,00:00.0,,14107,0,100,,0.07,-0.18,154,29:46.4,4th BRD GRP,30:23.3
6034,0,14089SS,9.64001E+14,,,Wether,00:00.0,,14089,0,                           14089SS,,0.24,0.06,82.6,05:27.4,,47:04.9
6035,0,17083SS,9.64001E+14,,,Wether,00:00.0,,17083,0,                           17083SS,,0.24,0.24,70.6,46:52.8,,47:14.1
6036,0,OR01641,9.64001E+14,,,Female,00:00.0,,17083,0,OR                          1641,,0.01,0.07,44.2,11:55.8,,09:26.1
6037,0,19200,9.64001E+14,,,Female,00:00.0,,17073,0,19200,,0.06,0,124,55:19.1,.,09:32.1
6038,0,OR01857,9.64001E+14,,,Wether,00:00.0,,15027,0,OR                          1857,,0.17,0.02,67.8,27:13.1,,48:20.6
6039,0,OR01941,9.64001E+14,,,Wether,00:00.0,,15027,0,OR                          1941,,0.15,0,62,06:47.6,,48:24.5
6040,0,OR01615,9.64001E+14,,,Female,00:00.0,,15074,0,OR                          1615,,0.12,0.2,52.6,58:40.3,,09:14.3
6041,0,OR01524,9.64001E+14,,,Female,00:00.0,,15074,0,OR                          1524,,0.13,0.26,56.8,40:20.4,,08:56.6
6042,0,19187,9.64001E+14,,,Female,00:00.0,,15154,0,19187,,0.08,-0.04,91.5,07:22.8,17th BRD GRP,55:18.3
6043,0,19202,9.64001E+14,,,Female,00:00.0,,15154,0,19202,,0.16,0.35,89.6,15:09.5,,09:35.1
6044,0,12113AS,9.64001E+14,,,Wether,00:00.0,,12025,0,                           12113AS,,0.23,0.18,72.6,27:02.6,,47:01.3
6045,0,12113BD,9.64001E+14,,,Female,00:00.0,,12025,0,                           12113BD,,,,,,,29:05.6
6046,0,OR01521,9.64001E+14,,,Female,00:00.0,,16031,0,OR                          1521,,0.06,-0.03,43.8,07:27.6,,09:23.9
6047,0,OR01727,9.64001E+14,,,Wether,00:00.0,,16031,0,OR                          1727,,0.17,0.04,63.4,10:24.4,,48:14.0
6048,0,OR01945,9.64001E+14,,,Wether,00:00.0,,16031,0,OR                          1945,,0.16,0.07,57,21:51.8,,48:24.7
6049,0,OR01621,9.64001E+14,,,Female,00:00.0,,16222,0,OR                          1621,,0.11,0.01,52.2,38:37.9,,08:55.1
6050,0,OR01851,9.64001E+14,,,Wether,00:00.0,,16222,0,OR                          1851,,0.14,0.04,57.2,11:40.8,,48:20.4
6051,0,OR02014,9.64001E+14,,,Female,00:00.0,,11029,0,OR                          2014,,0.14,0.17,62.8,37:36.9,,08:53.4
6052,0,11028BS,9.64001E+14,,,Wether,00:00.0,,11029,0,                           11028BS,,0.23,0.23,69,48:13.7,,46:59.7
6053,0,19147,9.64001E+14,,,Female,00:00.0,,17108,0,19147,,0.06,0.01,125,54:36.6,.,38:02.3
6054,0,OR01773,9.64001E+14,,,Wether,00:00.0,,17108,0,OR                          1773,,0.16,0.04,58.6,01:33.8,,48:16.3
6055,0,19100,9.64001E+14,,,Female,00:00.0,,15036,0,19100,,0.06,0,119,19:15.1,.,30:37.8
6056,0,19165,9.64001E+14,,,Female,00:00.0,,15036,0,19165,,0.05,-0.02,110,18:15.5,.,07:58.7
6057,0,19110,9.64001E+14,,,Female,00:00.0,,16265,0,19110,,0.06,-0.01,117,17:08.0,.,28:58.7
6058,0,19152,9.64001E+14,,,Female,00:00.0,,16265,0,19152,,0.06,-0.01,120,22:35.9,.,38:18.8
6059,0,OR01528,9.64001E+14,,,Female,00:00.0,,14084,0,OR                          1528,,0.08,0.13,48.4,06:03.9,,09:22.2
6060,0,14084DR,9.64001E+14,,,Female,00:00.0,,14084,0,                           14084DR,,,,,,,40:17.7
6061,0,14048ES,9.64001E+14,,,Wether,00:00.0,,14084,0,                           14048ES,,0.29,0.15,85,27:48.4,,47:04.0
6062,0,OR01666,9.64001E+14,,,Female,00:00.0,,9021,0,OR                          1666,,0.1,0.16,59.8,45:16.9,,09:01.6
6063,0,9003AD,9.64001E+14,,,Female,00:00.0,,9021,0,                            9003AD,,,,,,,26:39.0
6064,0,OR01696,9.64001E+14,,,Female,00:00.0,,16040,0,OR                          1696,,0.11,0.11,51,38:28.8,,08:54.8
6065,0,OR01854,9.64001E+14,,,Wether,00:00.0,,16040,0,OR                          1854,,0.12,-0.02,48.4,25:03.0,,48:20.5
6066,0,OR01761,9.64001E+14,,,Wether,00:00.0,,16192,0,OR                          1761,,0.18,0.02,67.8,16:46.5,,48:15.6
6067,0,OR01689,9.64001E+14,,,Female,00:00.0,,16192,0,OR                          1689,,0.15,0,59.2,40:50.9,,08:57.2
6068,0,19035,9.64001E+14,,,Female,00:00.0,,17270,0,19035,,0.07,-0.01,129,34:01.0,.,25:32.4
6069,0,17270BB,9.64001E+14,,,Female,00:00.0,,17270,0,                           17270BB,,,,,,,48:22.5
6070,0,17161AS,9.64001E+14,,,Wether,00:00.0,,17161,0,                           17161AS,,0.25,0.11,70.6,57:36.7,,47:14.8
6071,0,17161BD,9.64001E+14,,,Female,00:00.0,,17161,0,                           17161BD,,,,,,,52:51.4
6072,0,17301A,9.64001E+14,,,Female,00:00.0,,17301,0,                           17301A,,,,,,,43:32.8
6073,0,OR01752,9.64001E+14,,,Wether,00:00.0,,17301,0,OR                          1752,,0.18,0.02,67,47:05.4,,48:15.1
6074,0,OR01662,9.64001E+14,,,Female,00:00.0,,16088,0,OR                          1662,,0.14,0.13,61.6,34:56.6,,08:51.0
6075,0,17285A,9.64001E+14,,,Male,00:00.0,,17285,0,                           17285A,,,,,,,51:39.8
6076,0,OR01705,9.64001E+14,,,Wether,00:00.0,,16023,0,OR                          1705,,0.17,-0.01,61.8,49:05.0,,48:12.9
6077,0,12082SS,9.64001E+14,,,Wether,00:00.0,,12082,0,                           12082SS,,0.19,0.31,73.8,02:27.6,,47:01.1
6078,0,14097SS,9.64001E+14,,,Wether,00:00.0,,14097,0,                           14097SS,,0.21,0.08,72.2,01:43.1,,47:05.2
6079,0,19144,9.64001E+14,,,Female,00:00.0,,16183,0,19144,,0.03,-0.11,83.5,33:43.3,.,08:19.7
6080,0,OR01611,9.64001E+14,,,Female,00:00.0,,16183,0,OR                          1611,,0.09,0.06,42.6,03:01.6,,09:18.7
6081,0,19024,9.64001E+14,,,Female,00:00.0,,17044,0,19024,,0.06,0.05,136,28:38.3,.,25:04.3
6082,0,OR01833,9.64001E+14,,,Wether,00:00.0,,17207,0,OR                          1833,,0.16,-0.05,59.2,24:33.4,,48:19.6
6083,0,OR01619,9.64001E+14,,,Female,00:00.0,,17207,0,OR                          1619,,0.15,0.17,57,04:40.6,,09:20.6
6084,0,OR01697,9.64001E+14,,,Female,00:00.0,,16023,0,OR                          1697,,0.13,0.24,58,42:39.0,,08:59.0
6085,0,19074,9.64001E+14,,,Female,00:00.0,,16023,0,19074,,0.06,-0.08,122,41:10.4,11th BRD GRP,56:53.1
6086,0,OR01818,9.64001E+14,,,Wether,00:00.0,,16118,0,OR                          1818,,0.16,-0.04,63.8,05:16.6,,48:18.9
6087,0,16118BS,9.64001E+14,,,Wether,00:00.0,,16118,0,                           16118BS,,0.29,0.25,84,11:08.3,,47:11.6
6088,0,17028AS,9.64001E+14,,,Wether,00:00.0,,17028,0,                           17028AS,,0.24,0.2,69.8,01:51.6,,47:13.6
6089,0,19103,9.64001E+14,,,Female,00:00.0,,17028,0,19103,,0.06,-0.01,117,51:40.9,.,45:41.3
6090,0,OR01821,9.64001E+14,,,Wether,00:00.0,,17027,0,OR                          1821,,0.16,0.03,68.8,34:26.8,,48:19.0
6091,0,15175AS,9.64001E+14,,,Wether,00:00.0,,15175,0,                           15175AS,,0.23,0.18,68.6,08:40.8,,47:09.1
6092,0,15175BS,9.64001E+14,,,Wether,00:00.0,,15175,0,                           15175BS,,0.28,0.3,74.4,13:38.8,,47:09.2
6093,0,OR02019,9.64001E+14,,,M,00:00.0,,12098,0,OR                          2019,,0.18,0.04,80.6,32:10.0,15th BRD GRP,19:01.5
6094,0,19040,9.64001E+14,,,Female,00:00.0,,11043,0,19040,,0.07,0.02,131,17:04.5,.,45:09.3
